Ligas,Equipo,Nombre,Dorsal,Edad,Nacionalidades,Valor de mercado,concat_id,matched_name,score,full_name
La Liga,Las Palmas,Munir El Haddadi,17,28,"Marruecos, Espana",2000000,La Liga-Las Palmas-Munir El Haddadi,La Liga-Las Palmas-Munir El Haddadi Mohamed,95,La Liga-Las Palmas-Munir El Haddadi Mohamed
La Liga,Las Palmas,Sory Kaba,16,28,Guinea,1800000,La Liga-Las Palmas-Sory Kaba,La Liga-Las Palmas-Sory Kaba,100,La Liga-Las Palmas-Sory Kaba
La Liga,Las Palmas,Sandro Ramirez,9,28,Espana,1500000,La Liga-Las Palmas-Sandro Ramirez,La Liga-Las Palmas-Sandro Ramirez Castillo,95,La Liga-Las Palmas-Sandro Ramirez Castillo
La Liga,Las Palmas,Marc Cardona,19,28,Espana,1400000,La Liga-Las Palmas-Marc Cardona,La Liga-Las Palmas-Marc Cardona Rovira,95,La Liga-Las Palmas-Marc Cardona Rovira
La Liga,Las Palmas,Cristian Herrera,7,33,Espana,400000,La Liga-Las Palmas-Cristian Herrera,La Liga-Las Palmas-Cristian Ignacio Herrera Perez,95,La Liga-Las Palmas-Cristian Ignacio Herrera Perez
La Liga,Rayo Vallecano,Stole Dimitrievski,1,30,"Macedonia del Norte, Espana",4000000,La Liga-Rayo Vallecano-Stole Dimitrievski,La Liga-Rayo Vallecano-Stole Dimitrievski,100,La Liga-Rayo Vallecano-Stole Dimitrievski
La Liga,Rayo Vallecano,Abdul Mumin,16,25,"Ghana, Nigeria",2000000,La Liga-Rayo Vallecano-Abdul Mumin,La Liga-Rayo Vallecano-Khalid Abdul Mumin Suleman,95,La Liga-Rayo Vallecano-Khalid Abdul Mumin Suleman
La Liga,Rayo Vallecano,Aridane Hernandez,5,34,Espana,900000,La Liga-Rayo Vallecano-Aridane Hernandez,La Liga-Rayo Vallecano-Aridane Hernandez Umpierrez,95,La Liga-Rayo Vallecano-Aridane Hernandez Umpierrez
La Liga,Rayo Vallecano,Alfonso Espino,12,32,"Uruguay, Espana",3000000,La Liga-Rayo Vallecano-Alfonso Espino,La Liga-Rayo Vallecano-Luis Alfonso Espino Garcia,95,La Liga-Rayo Vallecano-Luis Alfonso Espino Garcia
La Liga,Rayo Vallecano,Ivan Balliu,20,32,"Albania, Espana",3500000,La Liga-Rayo Vallecano-Ivan Balliu,La Liga-Rayo Vallecano-Ivan Balliu Campeny,95,La Liga-Rayo Vallecano-Ivan Balliu Campeny
La Liga,Rayo Vallecano,Andrei Ratiu,2,25,"Rumania, Espana",1500000,La Liga-Rayo Vallecano-Andrei Ratiu,La Liga-Rayo Vallecano-Andrei Florin Ratiu,95,La Liga-Rayo Vallecano-Andrei Florin Ratiu
La Liga,Rayo Vallecano,Miguel Crespo,15,27,"Portugal, Francia",6000000,La Liga-Rayo Vallecano-Miguel Crespo,La Liga-Rayo Vallecano-Miguel Crespo da Silva,95,La Liga-Rayo Vallecano-Miguel Crespo da Silva
La Liga,Rayo Vallecano,Oscar Valentin,23,29,Espana,5000000,La Liga-Rayo Vallecano-Oscar Valentin,La Liga-Rayo Vallecano-Oscar Valentin Martin Luengo,95,La Liga-Rayo Vallecano-Oscar Valentin Martin Luengo
La Liga,Rayo Vallecano,Unai Lopez,17,28,Espana,3500000,La Liga-Rayo Vallecano-Unai Lopez,La Liga-Rayo Vallecano-Unai Lopez Cabrera,95,La Liga-Rayo Vallecano-Unai Lopez Cabrera
La Liga,Rayo Vallecano,Pathe Ciss,21,29,Senegal,3000000,La Liga-Rayo Vallecano-Pathe Ciss,La Liga-Rayo Vallecano-Pathe Ismael Ciss,95,La Liga-Rayo Vallecano-Pathe Ismael Ciss
La Liga,Rayo Vallecano,Oscar Trejo,8,35,"Argentina, Italia",2000000,La Liga-Rayo Vallecano-Oscar Trejo,La Liga-Rayo Vallecano-Oscar Guido Trejo,95,La Liga-Rayo Vallecano-Oscar Guido Trejo
La Liga,Rayo Vallecano,Randy Nteka,11,26,"Francia, Angola",1800000,La Liga-Rayo Vallecano-Randy Nteka,La Liga-Rayo Vallecano-Randy Nteka,100,La Liga-Rayo Vallecano-Randy Nteka
La Liga,Rayo Vallecano,Jose Pozo,6,27,Espana,1000000,La Liga-Rayo Vallecano-Jose Pozo,La Liga-Rayo Vallecano-Jose Angel Pozo la Rosa,95,La Liga-Rayo Vallecano-Jose Angel Pozo la Rosa
La Liga,Rayo Vallecano,Alvaro Garcia,18,31,Espana,5000000,La Liga-Rayo Vallecano-Alvaro Garcia,La Liga-Rayo Vallecano-Alvaro Garcia Rivera,95,La Liga-Rayo Vallecano-Alvaro Garcia Rivera
La Liga,Rayo Vallecano,Jorge de Frutos,19,27,Espana,5000000,La Liga-Rayo Vallecano-Jorge de Frutos,La Liga-Rayo Vallecano-Jorge de Frutos Sebastian,95,La Liga-Rayo Vallecano-Jorge de Frutos Sebastian
La Liga,Rayo Vallecano,Raul de Tomas,22,29,"Espana, Republica Dominicana",5000000,La Liga-Rayo Vallecano-Raul de Tomas,La Liga-Rayo Vallecano-Raul de Tomas Gomez,95,La Liga-Rayo Vallecano-Raul de Tomas Gomez
La Liga,Rayo Vallecano,Radamel Falcao,9,38,"Colombia, Venezuela",1200000,La Liga-Rayo Vallecano-Radamel Falcao,La Liga-Rayo Vallecano-Radamel Falcao Garcia Zarate,95,La Liga-Rayo Vallecano-Radamel Falcao Garcia Zarate
La Liga,Cadiz,Conan Ledesma,1,31,"Argentina, Italia",8000000,La Liga-Cadiz-Conan Ledesma,La Liga-Cadiz-Jeremias Conan Ledesma,95,La Liga-Cadiz-Jeremias Conan Ledesma
La Liga,Cadiz,David Gil,13,30,Espana,700000,La Liga-Cadiz-David Gil,La Liga-Cadiz-David Gil Mohedano,95,La Liga-Cadiz-David Gil Mohedano
La Liga,Cadiz,Aiham Ousou,24,24,"Siria, Suecia",2000000,La Liga-Cadiz-Aiham Ousou,La Liga-Cadiz-Aiham Hanz Ousou,95,La Liga-Cadiz-Aiham Hanz Ousou
La Liga,Cadiz,Victor Chust,5,24,Espana,1500000,La Liga-Cadiz-Victor Chust,La Liga-Cadiz-Victor Chust Garcia,95,La Liga-Cadiz-Victor Chust Garcia
La Liga,Cadiz,Jorge Mere,22,26,Espana,1200000,La Liga-Cadiz-Jorge Mere,La Liga-Cadiz-Jorge Mere Perez,95,La Liga-Cadiz-Jorge Mere Perez
La Liga,Cadiz,Luis Hernandez,-,34,Espana,900000,La Liga-Cadiz-Luis Hernandez,La Liga-Cadiz-Luis Hernandez Rodriguez,95,La Liga-Cadiz-Luis Hernandez Rodriguez
La Liga,Cadiz,Momo Mbaye,14,25,Senegal,700000,La Liga-Cadiz-Momo Mbaye,La Liga-Cadiz-Mamadou Mbaye,90,La Liga-Cadiz-Mamadou Mbaye
La Liga,Cadiz,Lucas Pires,33,22,Brasil,2000000,La Liga-Cadiz-Lucas Pires,La Liga-Cadiz-Lucas Pires Silva,95,La Liga-Cadiz-Lucas Pires Silva
La Liga,Cadiz,Joseba Zaldua,2,31,Espana,1200000,La Liga-Cadiz-Joseba Zaldua,La Liga-Cadiz-Joseba Zaldua Bengoetxea,95,La Liga-Cadiz-Joseba Zaldua Bengoetxea
La Liga,Cadiz,Diadie Samassekou,6,28,Mali,2500000,La Liga-Cadiz-Diadie Samassekou,La Liga-Cadiz-Diadie Samassekou,100,La Liga-Cadiz-Diadie Samassekou
La Liga,Cadiz,Jose Mari,-,36,Espana,300000,La Liga-Cadiz-Jose Mari,La Liga-Cadiz-Jose Maria Martin Bejarano-Serrano,90,La Liga-Cadiz-Jose Maria Martin Bejarano-Serrano
La Liga,Cadiz,Rominigue Kouame,12,27,"Mali, Costa de Marfil",2500000,La Liga-Cadiz-Rominigue Kouame,La Liga-Cadiz-Rominigue Kouame N'Guessan,95,La Liga-Cadiz-Rominigue Kouame N'Guessan
La Liga,Cadiz,Ruben Alcaraz,4,32,Espana,2000000,La Liga-Cadiz-Ruben Alcaraz,La Liga-Cadiz-Ruben Alcaraz Jimenez,95,La Liga-Cadiz-Ruben Alcaraz Jimenez
La Liga,Cadiz,Gonzalo Escalante,17,30,"Argentina, Italia",2000000,La Liga-Cadiz-Gonzalo Escalante,La Liga-Cadiz-Gonzalo Escalante,100,La Liga-Cadiz-Gonzalo Escalante
La Liga,Cadiz,Ivan Alejo,11,29,Espana,1500000,La Liga-Cadiz-Ivan Alejo,La Liga-Cadiz-Ivan Alejo Peralta,95,La Liga-Cadiz-Ivan Alejo Peralta
La Liga,Cadiz,Roger Marti,21,33,Espana,2000000,La Liga-Cadiz-Roger Marti,La Liga-Cadiz-Roger Marti Salvador,95,La Liga-Cadiz-Roger Marti Salvador
La Liga,Cadiz,Ruben Sobrino,7,31,Espana,1800000,La Liga-Cadiz-Ruben Sobrino,La Liga-Cadiz-Ruben Sobrino Pozuelo,95,La Liga-Cadiz-Ruben Sobrino Pozuelo
La Liga,Valencia,Giorgi Mamardashvili,25,23,Georgia,30000000,La Liga-Valencia-Giorgi Mamardashvili,La Liga-Valencia-Giorgi Mamardashvili,100,La Liga-Valencia-Giorgi Mamardashvili
La Liga,Valencia,Cristhian Mosquera,3,19,"Espana, Colombia",10000000,La Liga-Valencia-Cristhian Mosquera,La Liga-Valencia-Cristhian Andrey Mosquera Ibarguen,95,La Liga-Valencia-Cristhian Andrey Mosquera Ibarguen
La Liga,Valencia,Yarek Gasiorowski,34,19,"Espana, Polonia",10000000,La Liga-Valencia-Yarek Gasiorowski,La Liga-Valencia-Yarek Gasiorowski Hernandis,95,La Liga-Valencia-Yarek Gasiorowski Hernandis
La Liga,Valencia,Mouctar Diakhaby,4,27,"Guinea, Francia",6000000,La Liga-Valencia-Mouctar Diakhaby,La Liga-Valencia-Mouctar Diakhaby,100,La Liga-Valencia-Mouctar Diakhaby
La Liga,Valencia,Cenk Ozkacar,15,23,Turquia,2500000,La Liga-Valencia-Cenk Ozkacar,La Liga-Valencia-Cenk Ozkacar,100,La Liga-Valencia-Cenk Ozkacar
La Liga,Valencia,Jose Gaya,14,28,Espana,30000000,La Liga-Valencia-Jose Gaya,La Liga-Valencia-Jose Luis Gaya Pena,95,La Liga-Valencia-Jose Luis Gaya Pena
La Liga,Valencia,Jesus Vazquez,21,21,Espana,2000000,La Liga-Valencia-Jesus Vazquez,La Liga-Valencia-Jesus Vazquez Alcalde,95,La Liga-Valencia-Jesus Vazquez Alcalde
La Liga,Valencia,Thierry Correia,12,25,"Portugal, Cabo Verde",8000000,La Liga-Valencia-Thierry Correia,La Liga-Valencia-Thierry Rendall Correia,95,La Liga-Valencia-Thierry Rendall Correia
La Liga,Valencia,Dimitri Foulquier,20,30,"Guadalupe, Francia",2500000,La Liga-Valencia-Dimitri Foulquier,La Liga-Valencia-Dimitri Christophe Foulquier,95,La Liga-Valencia-Dimitri Christophe Foulquier
La Liga,Valencia,Hugo Guillamon,6,24,Espana,6000000,La Liga-Valencia-Hugo Guillamon,La Liga-Valencia-Hugo Guillamon Sanmartin,95,La Liga-Valencia-Hugo Guillamon Sanmartin
La Liga,Valencia,Selim Amallah,19,27,"Marruecos, Belgica",2500000,La Liga-Valencia-Selim Amallah,La Liga-Valencia-Selim Amallah,100,La Liga-Valencia-Selim Amallah
La Liga,Valencia,Pablo Gozalbez,27,22,Espana,800000,La Liga-Valencia-Pablo Gozalbez,La Liga-Valencia-Pablo Gozalbez Gilabert,95,La Liga-Valencia-Pablo Gozalbez Gilabert
La Liga,Valencia,Diego Lopez,16,21,Espana,10000000,La Liga-Valencia-Diego Lopez,La Liga-Valencia-Diego Lopez Noguerol,95,La Liga-Valencia-Diego Lopez Noguerol
La Liga,Valencia,Sergi Canos,7,27,Espana,2500000,La Liga-Valencia-Sergi Canos,La Liga-Valencia-Sergi Canos Tenes,95,La Liga-Valencia-Sergi Canos Tenes
La Liga,Valencia,Peter Federico,11,21,"Republica Dominicana, Espana",1000000,La Liga-Valencia-Peter Federico,La Liga-Valencia-Peter Federico Gonzalez Carmona,90,La Liga-Valencia-Peter Federico Gonzalez Carmona
La Liga,Valencia,Hugo Gonzalez,30,21,Espana,250000,La Liga-Valencia-Hugo Gonzalez,La Liga-Valencia-Hugo Gonzalez Sotos,95,La Liga-Valencia-Hugo Gonzalez Sotos
La Liga,Valencia,Hugo Duro,9,24,Espana,8000000,La Liga-Valencia-Hugo Duro,La Liga-Valencia-Hugo Duro Perales,95,La Liga-Valencia-Hugo Duro Perales
La Liga,Valencia,Roman Yaremchuk,17,28,Ucrania,3000000,La Liga-Valencia-Roman Yaremchuk,La Liga-Valencia-Roman Yaremchuk,100,La Liga-Valencia-Roman Yaremchuk
La Liga,Valencia,Alberto Mari,22,22,Espana,800000,La Liga-Valencia-Alberto Mari,La Liga-Valencia-Alberto Mari Sanchez,95,La Liga-Valencia-Alberto Mari Sanchez
La Liga,Osasuna,Sergio Herrera,1,30,Espana,6000000,La Liga-Osasuna-Sergio Herrera,La Liga-Osasuna-Sergio Herrera Piron,95,La Liga-Osasuna-Sergio Herrera Piron
La Liga,Osasuna,Aitor Fernandez,13,32,Espana,2500000,La Liga-Osasuna-Aitor Fernandez,La Liga-Osasuna-Aitor Fernandez Abarisketa,95,La Liga-Osasuna-Aitor Fernandez Abarisketa
La Liga,Osasuna,David Garcia,5,30,Espana,14000000,La Liga-Osasuna-David Garcia,La Liga-Osasuna-David Garcia Zubiria,95,La Liga-Osasuna-David Garcia Zubiria
La Liga,Osasuna,Alejandro Catena,24,29,Espana,5000000,La Liga-Osasuna-Alejandro Catena,La Liga-Osasuna-Alejandro Catena Marugan,95,La Liga-Osasuna-Alejandro Catena Marugan
La Liga,Osasuna,Unai Garcia,4,32,Espana,1500000,La Liga-Osasuna-Unai Garcia,La Liga-Osasuna-Unai Garcia Lugea,95,La Liga-Osasuna-Unai Garcia Lugea
La Liga,Osasuna,Jorge Herrando,28,23,Espana,800000,La Liga-Osasuna-Jorge Herrando,La Liga-Osasuna-Jorge Herrando Oroz,95,La Liga-Osasuna-Jorge Herrando Oroz
La Liga,Osasuna,Juan Cruz,3,31,Espana,2500000,La Liga-Osasuna-Juan Cruz,La Liga-Osasuna-Juan Cruz Alvaro Armada,90,La Liga-Osasuna-Juan Cruz Alvaro Armada
La Liga,Osasuna,Jesus Areso,12,24,Espana,3000000,La Liga-Osasuna-Jesus Areso,La Liga-Osasuna-Jesus Areso Blanco,95,La Liga-Osasuna-Jesus Areso Blanco
La Liga,Osasuna,Ruben Pena,15,32,Espana,2500000,La Liga-Osasuna-Ruben Pena,La Liga-Osasuna-Ruben Pena Jimenez,95,La Liga-Osasuna-Ruben Pena Jimenez
La Liga,Osasuna,Lucas Torro,6,29,Espana,8000000,La Liga-Osasuna-Lucas Torro,La Liga-Osasuna-Lucas Torro Marset,95,La Liga-Osasuna-Lucas Torro Marset
La Liga,Osasuna,Iker Munoz,34,21,Espana,4000000,La Liga-Osasuna-Iker Munoz,La Liga-Osasuna-Iker Munoz Cameros,95,La Liga-Osasuna-Iker Munoz Cameros
La Liga,Osasuna,Jon Moncayola,7,25,Espana,9000000,La Liga-Osasuna-Jon Moncayola,La Liga-Osasuna-Jon Moncayola Tollar,95,La Liga-Osasuna-Jon Moncayola Tollar
La Liga,Osasuna,Pablo Ibanez,19,25,Espana,2500000,La Liga-Osasuna-Pablo Ibanez,La Liga-Osasuna-Pablo Ibanez Lumbreras,95,La Liga-Osasuna-Pablo Ibanez Lumbreras
La Liga,Osasuna,Aimar Oroz,10,22,Espana,15000000,La Liga-Osasuna-Aimar Oroz,La Liga-Osasuna-Aimar Oroz Huarte,95,La Liga-Osasuna-Aimar Oroz Huarte
La Liga,Osasuna,Ruben Garcia,14,30,Espana,3000000,La Liga-Osasuna-Ruben Garcia,La Liga-Osasuna-Ruben Garcia Santos,95,La Liga-Osasuna-Ruben Garcia Santos
La Liga,Osasuna,Jose Manuel Arnaiz,20,28,Espana,2500000,La Liga-Osasuna-Jose Manuel Arnaiz,La Liga-Osasuna-Jose Manuel Arnaiz Diaz,95,La Liga-Osasuna-Jose Manuel Arnaiz Diaz
La Liga,Osasuna,Ante Budimir,17,32,Croacia,5000000,La Liga-Osasuna-Ante Budimir,La Liga-Osasuna-Ante Budimir,100,La Liga-Osasuna-Ante Budimir
La Liga,Osasuna,Raul Garcia,23,23,Espana,3000000,La Liga-Osasuna-Raul Garcia,La Liga-Osasuna-Raul Garcia de Haro,95,La Liga-Osasuna-Raul Garcia de Haro
La Liga,Girona,Paulo Gazzaniga,13,32,"Argentina, Italia",4000000,La Liga-Girona-Paulo Gazzaniga,La Liga-Girona-Paulo Dino Gazzaniga Farias,95,La Liga-Girona-Paulo Dino Gazzaniga Farias
La Liga,Girona,Eric Garcia,25,23,Espana,15000000,La Liga-Girona-Eric Garcia,La Liga-Girona-Eric Garcia Martret,95,La Liga-Girona-Eric Garcia Martret
La Liga,Girona,David Lopez,5,34,Espana,3000000,La Liga-Girona-David Lopez,La Liga-Girona-David Lopez Silva,95,La Liga-Girona-David Lopez Silva
La Liga,Girona,Daley Blind,17,34,"Paises Bajos, Inglaterra",3000000,La Liga-Girona-Daley Blind,La Liga-Girona-Daley Blind,100,La Liga-Girona-Daley Blind
La Liga,Girona,Miguel Gutierrez,3,22,Espana,20000000,La Liga-Girona-Miguel Gutierrez,La Liga-Girona-Miguel Gutierrez Ortega,95,La Liga-Girona-Miguel Gutierrez Ortega
La Liga,Girona,Arnau Martinez,4,20,Espana,15000000,La Liga-Girona-Arnau Martinez,La Liga-Girona-Arnau Martinez Lopez,95,La Liga-Girona-Arnau Martinez Lopez
La Liga,Girona,Yan Couto,20,21,"Brasil, Portugal",12000000,La Liga-Girona-Yan Couto,La Liga-Girona-Yan Bueno Couto,95,La Liga-Girona-Yan Bueno Couto
La Liga,Girona,Aleix Garcia,14,26,Espana,20000000,La Liga-Girona-Aleix Garcia,La Liga-Girona-Aleix Garcia Serrano,95,La Liga-Girona-Aleix Garcia Serrano
La Liga,Girona,Pablo Torre,18,20,Espana,2500000,La Liga-Girona-Pablo Torre,La Liga-Girona-Pablo Torre Carral,95,La Liga-Girona-Pablo Torre Carral
La Liga,Girona,Savio,16,19,Brasil,30000000,La Liga-Girona-Savio,La Liga-Girona-Savio Moreira de Oliveira,90,La Liga-Girona-Savio Moreira de Oliveira
La Liga,Girona,Viktor Tsygankov,8,26,Ucrania,25000000,La Liga-Girona-Viktor Tsygankov,La Liga-Girona-Viktor Tsyhankov,97,La Liga-Girona-Viktor Tsyhankov
La Liga,Girona,Valery Fernandez,11,24,Espana,2500000,La Liga-Girona-Valery Fernandez,La Liga-Girona-Valery Fernandez Estrada,95,La Liga-Girona-Valery Fernandez Estrada
La Liga,Girona,Artem Dovbyk,9,26,Ucrania,28000000,La Liga-Girona-Artem Dovbyk,La Liga-Girona-Artem Dovbyk,100,La Liga-Girona-Artem Dovbyk
La Liga,Sevilla,Marko Dmitrovic,1,32,Serbia,2000000,La Liga-Sevilla-Marko Dmitrovic,La Liga-Sevilla-Marko Dmitrovic,100,La Liga-Sevilla-Marko Dmitrovic
La Liga,Sevilla,Orjan Nyland,13,33,Noruega,1000000,La Liga-Sevilla-Orjan Nyland,La Liga-Sevilla-Orjan Haskjold Nyland,95,La Liga-Sevilla-Orjan Haskjold Nyland
La Liga,Sevilla,Loic Bade,22,23,"Francia, Costa de Marfil",10000000,La Liga-Sevilla-Loic Bade,La Liga-Sevilla-Loic Bade,100,La Liga-Sevilla-Loic Bade
La Liga,Sevilla,Sergio Ramos,4,37,Espana,4000000,La Liga-Sevilla-Sergio Ramos,La Liga-Sevilla-Sergio Ramos Garcia,95,La Liga-Sevilla-Sergio Ramos Garcia
La Liga,Sevilla,Nemanja Gudelj,6,32,"Serbia, Paises Bajos",4000000,La Liga-Sevilla-Nemanja Gudelj,La Liga-Sevilla-Nemanja Gudelj,100,La Liga-Sevilla-Nemanja Gudelj
La Liga,Sevilla,Adria Pedrosa,3,25,Espana,6000000,La Liga-Sevilla-Adria Pedrosa,La Liga-Sevilla-Adria Giner Pedrosa,95,La Liga-Sevilla-Adria Giner Pedrosa
La Liga,Sevilla,Marcos Acuna,19,32,Argentina,6000000,La Liga-Sevilla-Marcos Acuna,La Liga-Sevilla-Marcos Javier Acuna,95,La Liga-Sevilla-Marcos Javier Acuna
La Liga,Sevilla,Jesus Navas,16,38,Espana,3000000,La Liga-Sevilla-Jesus Navas,La Liga-Sevilla-Jesus Navas Gonzalez,95,La Liga-Sevilla-Jesus Navas Gonzalez
La Liga,Sevilla,Boubakary Soumare,24,25,"Francia, Senegal",14000000,La Liga-Sevilla-Boubakary Soumare,La Liga-Sevilla-Boubakary Soumare,100,La Liga-Sevilla-Boubakary Soumare
La Liga,Sevilla,Lucien Agoume,42,22,"Francia, Camerun",6000000,La Liga-Sevilla-Lucien Agoume,La Liga-Sevilla-Lucien Jefferson Agoume,95,La Liga-Sevilla-Lucien Jefferson Agoume
La Liga,Sevilla,Oliver Torres,21,29,Espana,6000000,La Liga-Sevilla-Oliver Torres,La Liga-Sevilla-Oliver Torres Munoz,95,La Liga-Sevilla-Oliver Torres Munoz
La Liga,Sevilla,Joan Jordan,8,29,Espana,5000000,La Liga-Sevilla-Joan Jordan,La Liga-Sevilla-Joan Jordan Moreno,95,La Liga-Sevilla-Joan Jordan Moreno
La Liga,Sevilla,Hannibal,46,21,"Tunez, Francia",12000000,La Liga-Sevilla-Hannibal,La Liga-Sevilla-Hannibal Mejbri,95,La Liga-Sevilla-Hannibal Mejbri
La Liga,Sevilla,Lucas Ocampos,5,29,"Argentina, Espana",12000000,La Liga-Sevilla-Lucas Ocampos,La Liga-Sevilla-Lucas Ariel Ocampos Lain,95,La Liga-Sevilla-Lucas Ariel Ocampos Lain
La Liga,Sevilla,Dodi Lukebakio,11,26,"Belgica, RD del Congo",15000000,La Liga-Sevilla-Dodi Lukebakio,La Liga-Sevilla-Dodi Lukebakio Ngandoli,95,La Liga-Sevilla-Dodi Lukebakio Ngandoli
La Liga,Sevilla,Adnan Januzaj,25,29,"Belgica, Kosovo",3000000,La Liga-Sevilla-Adnan Januzaj,La Liga-Sevilla-Adnan Januzaj,100,La Liga-Sevilla-Adnan Januzaj
La Liga,Sevilla,Youssef En-Nesyri,15,26,Marruecos,18000000,La Liga-Sevilla-Youssef En-Nesyri,La Liga-Sevilla-Youssef En-Nesyri,100,La Liga-Sevilla-Youssef En-Nesyri
La Liga,Sevilla,Alejo Veliz,10,20,Argentina,11000000,La Liga-Sevilla-Alejo Veliz,La Liga-Sevilla-Alejo Veliz,100,La Liga-Sevilla-Alejo Veliz
La Liga,Sevilla,Mariano Diaz,12,30,"Republica Dominicana, Espana",2000000,La Liga-Sevilla-Mariano Diaz,La Liga-Sevilla-Mariano Diaz Mejia,95,La Liga-Sevilla-Mariano Diaz Mejia
La Liga,Sevilla,Isaac Romero,20,23,Espana,400000,La Liga-Sevilla-Isaac Romero,La Liga-Sevilla-Isaac Romero Bernal,95,La Liga-Sevilla-Isaac Romero Bernal
La Liga,Almeria,Fernando Martinez,13,33,Espana,1000000,La Liga-Almeria-Fernando Martinez,La Liga-Almeria-Fernando Martinez Rubio,95,La Liga-Almeria-Fernando Martinez Rubio
La Liga,Almeria,Diego Marino,1,33,Espana,300000,La Liga-Almeria-Diego Marino,La Liga-Almeria-Diego Marino Villar,95,La Liga-Almeria-Diego Marino Villar
La Liga,Almeria,Cesar Montes,22,27,Mexico,5000000,La Liga-Almeria-Cesar Montes,La Liga-Almeria-Cesar Jasib Montes Castro,95,La Liga-Almeria-Cesar Jasib Montes Castro
La Liga,Almeria,Edgar Gonzalez,3,26,Espana,3000000,La Liga-Almeria-Edgar Gonzalez,La Liga-Almeria-Edgar Gonzalez Estrada,95,La Liga-Almeria-Edgar Gonzalez Estrada
La Liga,Almeria,Aleksandar Radovanovic,16,30,Serbia,600000,La Liga-Almeria-Aleksandar Radovanovic,La Liga-Almeria-Aleksandar Radovanovic,100,La Liga-Almeria-Aleksandar Radovanovic
La Liga,Almeria,Bruno Langa,24,26,Mozambique,1500000,La Liga-Almeria-Bruno Langa,La Liga-Almeria-Bruno Alberto Langa,95,La Liga-Almeria-Bruno Alberto Langa
La Liga,Almeria,Alejandro Pozo,17,25,Espana,3000000,La Liga-Almeria-Alejandro Pozo,La Liga-Almeria-Alejandro Pozo Pozo,95,La Liga-Almeria-Alejandro Pozo Pozo
La Liga,Almeria,Marc Pubill,18,20,Espana,2000000,La Liga-Almeria-Marc Pubill,La Liga-Almeria-Marc Pubill Pages,95,La Liga-Almeria-Marc Pubill Pages
La Liga,Almeria,Dion Lopy,6,22,Senegal,6000000,La Liga-Almeria-Dion Lopy,La Liga-Almeria-Dion Lopy,100,La Liga-Almeria-Dion Lopy
La Liga,Almeria,Lucas Robertone,5,26,"Argentina, Italia",7000000,La Liga-Almeria-Lucas Robertone,La Liga-Almeria-Lucas Gaston Robertone,95,La Liga-Almeria-Lucas Gaston Robertone
La Liga,Almeria,Iddrisu Baba,4,28,"Ghana, Espana",2500000,La Liga-Almeria-Iddrisu Baba,La Liga-Almeria-Iddrisu Baba Mohammed,95,La Liga-Almeria-Iddrisu Baba Mohammed
La Liga,Almeria,Sergio Arribas,19,22,Espana,8000000,La Liga-Almeria-Sergio Arribas,La Liga-Almeria-Sergio Arribas Calvo,95,La Liga-Almeria-Sergio Arribas Calvo
La Liga,Almeria,Jonathan Viera,8,34,Espana,1500000,La Liga-Almeria-Jonathan Viera,La Liga-Almeria-Jonathan Viera Ramos,95,La Liga-Almeria-Jonathan Viera Ramos
La Liga,Almeria,Largie Ramazani,7,23,"Belgica, Burundi",6000000,La Liga-Almeria-Largie Ramazani,La Liga-Almeria-Largie Ramazani,100,La Liga-Almeria-Largie Ramazani
La Liga,Almeria,Luka Romero,38,19,"Argentina, Espana",3000000,La Liga-Almeria-Luka Romero,La Liga-Almeria-Luka Romero Bezzana,95,La Liga-Almeria-Luka Romero Bezzana
La Liga,Almeria,Adrian Embarba,10,31,Espana,2500000,La Liga-Almeria-Adrian Embarba,La Liga-Almeria-Adrian Embarba Blazquez,95,La Liga-Almeria-Adrian Embarba Blazquez
La Liga,Almeria,Ibrahima Kone,23,24,Mali,3000000,La Liga-Almeria-Ibrahima Kone,La Liga-Almeria-Ibrahima Kone,100,La Liga-Almeria-Ibrahima Kone
La Liga,Almeria,Marko Milovanovic,29,20,Serbia,1000000,La Liga-Almeria-Marko Milovanovic,La Liga-Almeria-Marko Milovanovic,100,La Liga-Almeria-Marko Milovanovic
La Liga,Granada CF,Augusto Batalla,25,27,"Argentina, Italia",6000000,La Liga-Granada CF-Augusto Batalla,La Liga-Granada CF-Augusto Martin Batalla Barga,95,La Liga-Granada CF-Augusto Martin Batalla Barga
La Liga,Granada CF,Raul Fernandez,1,36,Espana,300000,La Liga-Granada CF-Raul Fernandez,La Liga-Granada CF-Raul Fernandez-Cavada Mateos,95,La Liga-Granada CF-Raul Fernandez-Cavada Mateos
La Liga,Granada CF,Bruno Mendez,2,24,Uruguay,6000000,La Liga-Granada CF-Bruno Mendez,La Liga-Granada CF-Bruno Mendez Cittadini,95,La Liga-Granada CF-Bruno Mendez Cittadini
La Liga,Granada CF,Kamil Piatkowski,22,23,Polonia,3000000,La Liga-Granada CF-Kamil Piatkowski,La Liga-Granada CF-Kamil Piatkowski,100,La Liga-Granada CF-Kamil Piatkowski
La Liga,Granada CF,Raul Torrente,28,22,Espana,2000000,La Liga-Granada CF-Raul Torrente,La Liga-Granada CF-Raul Torrente Navarro,95,La Liga-Granada CF-Raul Torrente Navarro
La Liga,Granada CF,Jesus Vallejo,5,27,Espana,1500000,La Liga-Granada CF-Jesus Vallejo,La Liga-Granada CF-Jesus Vallejo Lazaro,95,La Liga-Granada CF-Jesus Vallejo Lazaro
